runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
179460.philippe.camus,Philippe CAMUS,,,France,FR,,60-64,H
729159.john.lacroix,John LACROIX,,,Etats-Unis,US,,55-59,H
1037935.nikola.cicoski,Nikola CICOSKI,,,Macédoine du Nord,MK,,20-34,H
698905.carlossebastian.zavaleta,Carlos Sebastián ZAVALETA,,,Argentine,AR,,35-39,H
1591.thierry.carte,Thierry CARTE,,,France,FR,,55-59,H
319987.bernard.lorvellec,Bernard LORVELLEC,,,France,FR,,45-49,H
750426.pascal.boucher,Pascal BOUCHER,,,France,FR,,45-49,H
712769.luwen.fan,Luwen FAN,,,Chine,CN,,45-49,H
8537.ludovic.dupont,Ludovic DUPONT,,,France,FR,,50-54,H
412598.chakkeung.ng,Chak Keung NG,,,"Hong Kong, Chine",HK,,55-59,H
26168.bruno.viot,Bruno VIOT,,,France,FR,,50-54,H
113162.laurent.beaufils,Laurent BEAUFILS,,,France,FR,,45-49,H
17903.dennis.koors,Dennis KOORS,,,Danemark,DK,,45-49,H
724500.wei.wang,Wei WANG,,,Chine,CN,,45-49,F
2251733.simone.valentinaustin,Simone VALENTIN AUSTIN,,,Brésil,BR,,40-44,F
73145.emilio.jimenez,Emilio JIMÉNEZ,,,Espagne,ES,,50-54,H
529560.paul.tran,Paul TRAN,,,Etats-Unis,US,,35-39,H
804772.francesco.polverelli,Francesco POLVERELLI,,,Italie,IT,,40-44,H
629734.frederico.silva,Frederico SILVA,,,Portugal,PT,,45-49,H
214489.alexander.schrantz,Alexander SCHRANTZ,,,Etats-Unis,US,,45-49,H
323796.andrzej.dabrowa,Andrzej DABROWA,,,Pologne,PL,,40-44,H
473819.anthony.germain,Anthony GERMAIN,,,France,FR,,20-34,H
258676.mickael.crouin,Mickael CROUIN,,,France,FR,,20-34,H
854792.anna.duda,Anna DUDA,,,Canada,CA,,45-49,F
278050.seiichi.nagata,Seiichi NAGATA,,,Japon,JP,,45-49,H
142487.nobuyuki.sugiura,Nobuyuki SUGIURA,,,Japon,JP,,55-59,H
497984.akihiro.iino,Akihiro IINO,,,Japon,JP,,55-59,H
468467.giovanni.pitturru,Giovanni PITTURRU,,,Italie,IT,,60-64,H
1218757.patrick.chan,Patrick CHAN,,,"Hong Kong, Chine",HK,,50-54,H
733182.hangfaistanley.got,Hang Fai Stanley GOT,,,"Hong Kong, Chine",HK,,55-59,H
614212.ji.wu,Ji WU,,,Chine,CN,,45-49,H
25748.eric.haman,Eric HAMAN,,,France,FR,,50-54,H
60617.marcella.dellutri,Marcella DELL'UTRI,,,Italie,IT,,45-49,F
2811.marco.melchiorri,Marco MELCHIORRI,,,Italie,IT,,55-59,H
127931.yves.taylor,Yves TAYLOR,,,France,FR,,55-59,H
407395.piotr.pazera,Piotr PAZERA,,,Pologne,PL,,20-34,H
762492.yiuwah.chan,Yiu Wah CHAN,,,"Hong Kong, Chine",HK,,45-49,H
187115.waishing.wong,Wai Shing WONG,,,"Hong Kong, Chine",HK,,50-54,H
412489.fochung.lee,Fo Chung LEE,,,"Hong Kong, Chine",HK,,50-54,H
660986.mehmetadem.sengul,Mehmet-Adem SENGUL,,,Turquie,TR,,35-39,H
468279.mara.viizzo,Mara VIIZZO,,,Italie,IT,,35-39,F
806962.ramiro.lopezvalencia,Ramiro LOPEZ-VALENCIA,,,Colombie,CO,,35-39,H
1154005.aliajis.rasil,Ali Ajis RASIL,,,Brunei,BN,,55-59,H
412562.jinsong.zhang,Jinsong ZHANG,,,"Hong Kong, Chine",HK,,40-44,H
115673.david.aubry,David AUBRY,,,France,FR,,45-49,H
551499.marek.moravec,Marek MORAVEC,,,République tchèque,CZ,,40-44,H
555198.oscar.buitrago,Oscar BUITRAGO,,,Colombie,CO,,35-39,H
725061.denisa.vlkova,Denisa VLKOVÁ,,,République tchèque,CZ,,20-34,F
2168341.maria.redondogomez,Maria REDONDO GOMEZ,,,Espagne,ES,,45-49,F
514024.luis.gomezbejar,Luis GOMEZ-BEJAR,,,Espagne,ES,,55-59,H
700348.kazutoshi.yumoto,Kazutoshi YUMOTO,,,Japon,JP,,40-44,H
1242057.dawn.gardner,Dawn GARDNER,,,Royaume-Uni,GB,,35-39,F
1005953.milton.gonzalez,Milton GONZALEZ,,,Mexique,MX,,40-44,H
758584.cyril.tolle,Cyril TOLLE,,,France,FR,,35-39,H
689359.xiaolin.yue,Xiaolin YUE,,,Chine,CN,,40-44,H
536832.zhiyun.peng,Zhiyun PENG,,,Chine,CN,,45-49,H
147502.francois.wietrich,Francois WIETRICH,,,France,FR,,40-44,H
506653.guillaume.delachat,Guillaume DELACHAT,,,France,FR,,50-54,H
497027.jeanmarie.garreau,Jean-Marie GARREAU,,,France,FR,,55-59,H
406920.nataliaelizabeth.gomezarriola,Natalia Elizabeth GOMEZ ARRIOLA,,,Paraguay,PY,,50-54,F
689675.lu.yin,Lu YIN,,,Chine,CN,,45-49,H
171586.christoph.feigl,Christoph FEIGL,,,Autriche,AT,,45-49,H
588322.robert.berger,Robert BERGER,,,Autriche,AT,,45-49,H
2414.harris.goodman,Harris GOODMAN,,,Etats-Unis,US,,50-54,H
237329.sebastien.lapparra,Sebastien LAPPARRA,,,France,FR,,45-49,H
11184.stefano.miserocchi,Stefano MISEROCCHI,,,Italie,IT,,35-39,H
147295.patrice.guiho,Patrice GUIHO,,,France,FR,,50-54,H
496943.charles.garreau,Charles GARREAU,,,France,FR,,20-34,H
,Anonymous,,,Chine,CN,,40-44,H
400111.tsugio.sasaki,Tsugio SASAKI,,,Japon,JP,,65-69,H
45734.daniel.lendi,Daniel LENDI,,,Suisse,CH,,45-49,H
350056.annette.friedelwolfrom,Annette FRIEDEL-WOLFROM,,,Allemagne,DE,,45-49,F
369578.teddy.saporte,Teddy SAPORTE,,,France,FR,,35-39,H
537618.robert.johnson,Robert JOHNSON,,,Etats-Unis,US,,45-49,H
592105.jeanmarc.delaville,Jean-Marc DELAVILLE,,,France,FR,,50-54,H
818214.rui.mu,Rui MU,,,Chine,CN,,40-44,H
1084099.xiaohong.cheng,Xiaohong CHENG,,,Chine,CN,,35-39,F
337334.philippe.edel,Philippe EDEL,,,France,FR,,50-54,H
4500683.ibrahim.keita,Ibrahim KEITA,,,Afrique du Sud,ZA,,20-34,H
637046.jo.bailey,Jo BAILEY,,,Australie,AU,,40-44,F
858776.novak.marko,Marko NOVAK (Novak MARKO),,,Slovénie,SI,,40-44,H
756987.thierry.rouzaud,Thierry ROUZAUD,,,France,FR,,50-54,H
881585.mohsen.abdelhalim,Mohsen ABDELHALIM,,,Egypte,EG,,40-44,H
221090.david.vezey,David VEZEY,,,Royaume-Uni,GB,,45-49,H
477767.massimo.menci,Massimo MENCI,,,Italie,IT,,35-39,H
127203.joao.mendonca,Joao MENDONCA,,,Portugal,PT,,45-49,H
1005961.jorn.erbguth,Jörn ERBGUTH,,,Allemagne,DE,,50-54,H
78780.gerard.peres,Gerard PERES,,,France,FR,,40-44,H
66093.holger.schilder,Holger SCHILDER,,,Allemagne,DE,,50-54,H
795929.yiuman.leung,Yiu Man LEUNG,,,"Hong Kong, Chine",HK,,50-54,H
435616.pierre.lebreton,Pierre LEBRETON,,,France,FR,,50-54,H
197765.ermanna.boilini,Ermanna BOILINI,,,Italie,IT,,60-64,F
315679.shinobu.hayashi,Shinobu HAYASHI,,,Japon,JP,,60-64,H
827856.min.jia,Min JIA,,,Chine,CN,,45-49,F
